1;0.0;0;0
2;0.0;0;0
3;0.00787878787878788;1;1
4;0.0;0;1
5;0.0;0;1
6;2.0202020202020202E-4;1;1
7;0.00787878787878788;1;1
8;0.004242424242424243;1;1
9;0.004242424242424243;1;1
10;8.080808080808081E-4;2;2
11;0.00202020202020202;2;2
12;0.00404040404040404;2;2
13;0.007676767676767677;2;2
14;0.007474747474747475;1;2
15;0.0056565656565656566;3;3
16;0.007676767676767677;2;3
17;0.0056565656565656566;2;3
18;0.008484848484848486;2;3
19;0.00404040404040404;2;3
20;0.006666666666666667;2;3
21;0.008484848484848486;1;3
22;0.005050505050505051;1;3
23;0.01494949494949495;3;3
24;0.018585858585858588;2;3
25;0.009292929292929294;2;3
26;0.017777777777777778;3;3
27;0.028888888888888888;5;5
28;0.062424242424242424;3;5
29;0.05595959595959596;3;5
30;0.04808080808080808;5;5
31;0.07212121212121213;5;5
32;0.10565656565656566;5;5
33;0.06828282828282828;5;5
34;0.08383838383838384;5;5
35;0.06828282828282828;5;5
36;0.06888888888888889;5;5
37;0.08727272727272728;5;5
38;0.06585858585858585;5;5
39;0.1006060606060606;5;5
40;0.09797979797979799;5;5
41;0.07252525252525252;5;5
42;0.08747474747474747;5;5
43;0.08646464646464647;5;5
44;0.08242424242424243;5;5
45;0.09474747474747475;5;5
46;0.09838383838383838;5;5
47;0.10020202020202021;5;5
48;0.07111111111111111;5;5
49;0.12161616161616162;6;6
50;0.11535353535353535;6;6
51;0.11656565656565657;5;6
52;0.09676767676767677;5;6
53;0.08464646464646465;5;6
54;0.13595959595959595;5;6
55;0.10848484848484849;5;6
56;0.10181818181818182;5;6
57;0.1191919191919192;5;6
58;0.11414141414141414;5;6
59;0.13535353535353536;5;6
60;0.138989898989899;5;6
61;0.1195959595959596;5;6
62;0.14727272727272728;5;6
63;0.15494949494949495;5;6
64;0.1004040404040404;5;6
65;0.11696969696969697;5;6
66;0.12222222222222222;4;6
67;0.15777777777777777;4;6
68;0.09818181818181818;3;6
69;0.09393939393939393;4;6
70;0.16242424242424242;4;6
71;0.11313131313131314;3;6
72;0.14747474747474748;3;6
