1;2.82;2.82;6;6;6
2;3.68;3.68;6;6;6
3;4.505;4.505;10;10;10
4;4.99;4.99;14;14;14
5;5.115;5.115;14;14;14
6;5.28;5.28;14;14;14
7;4.83;4.83;14;14;14
8;5.03;5.03;14;14;14
9;4.84;4.84;14;14;14
10;4.76;4.76;14;14;14
11;4.53;4.53;14;14;14
12;4.58;4.58;14;14;14
13;4.355;4.355;14;14;14
14;4.55;4.55;14;14;14
15;4.5;4.5;14;14;14
16;4.38;4.38;14;14;14
17;4.53;4.53;14;14;14
18;4.705;4.705;14;14;14
19;4.48;4.48;14;14;14
20;4.505;4.505;14;14;14
21;4.655;4.655;14;14;14
22;4.895;4.895;14;14;14
23;4.355;4.355;14;14;14
24;4.815;4.815;14;14;14
25;4.755;4.755;14;14;14
26;4.8;4.8;14;14;14
27;4.54;4.54;14;14;14
28;4.575;4.575;14;14;14
29;4.8;4.8;15;15;15
30;4.96;4.96;15;15;15
31;4.77;4.77;15;15;15
32;4.565;4.565;15;15;15
33;4.61;4.61;15;15;15
34;4.97;4.97;15;15;15
35;4.945;4.945;18;18;18
36;4.49;4.49;18;18;18
37;4.88;4.88;18;18;18
38;4.885;4.885;18;18;18
39;4.67;4.67;18;18;18
40;4.74;4.74;18;18;18
41;5.0;5.0;18;18;18
42;4.725;4.725;18;18;18
43;4.83;4.83;18;18;18
44;4.715;4.715;18;18;18
45;4.725;4.725;18;18;18
46;4.78;4.78;18;18;18
47;4.74;4.74;18;18;18
48;5.0;5.0;18;18;18
49;4.67;4.67;18;18;18
50;4.67;4.67;18;18;18
51;4.735;4.735;18;18;18
52;4.71;4.71;18;18;18
53;4.645;4.645;18;18;18
54;4.865;4.865;18;18;18
55;4.795;4.795;18;18;18
56;5.035;5.035;18;18;18
57;5.175;5.175;18;18;18
58;5.0;5.0;18;18;18
59;4.865;4.865;18;18;18
60;4.945;4.945;18;18;18
61;5.045;5.045;18;18;18
62;4.94;4.94;18;18;18
63;4.885;4.885;18;18;18
64;4.81;4.81;18;18;18
65;4.885;4.885;18;18;18
66;5.105;5.105;18;18;18
67;5.03;5.03;18;18;18
68;4.985;4.985;18;18;18
69;4.67;4.67;18;18;18
70;4.885;4.885;18;18;18
71;4.905;4.905;18;18;18
72;5.01;5.01;18;18;18
73;4.83;4.83;18;18;18
74;4.73;4.73;18;18;18
75;4.82;4.82;18;18;18
76;4.83;4.83;18;18;18
77;5.12;5.12;18;18;18
78;4.86;4.86;18;18;18
79;5.04;5.04;18;18;18
80;4.83;4.83;18;18;18
81;4.78;4.78;18;18;18
82;4.84;4.84;18;18;18
83;5.06;5.06;18;18;18
84;4.765;4.765;18;18;18
85;4.93;4.93;18;18;18
86;4.855;4.855;18;18;18
87;5.1;5.1;18;18;18
88;4.93;4.93;18;18;18
89;5.015;5.015;18;18;18
90;4.745;4.745;18;18;18
91;4.87;4.87;18;18;18
92;4.86;4.86;18;18;18
93;4.65;4.65;18;18;18
94;4.965;4.965;18;18;18
95;4.915;4.915;18;18;18
96;5.055;5.055;18;18;18
97;4.855;4.855;18;18;18
98;4.885;4.885;18;18;18
99;4.905;4.905;18;18;18
100;4.72;4.72;18;18;18
101;4.89;4.89;18;18;18
102;4.75;4.75;18;18;18
103;5.165;5.165;18;18;18
104;5.035;5.035;18;18;18
105;5.02;5.02;18;18;18
106;4.765;4.765;18;18;18
107;4.905;4.905;18;18;18
108;4.62;4.62;18;18;18
109;4.755;4.755;18;18;18
110;4.38;4.38;18;18;18
111;4.715;4.715;18;18;18
112;4.55;4.55;18;18;18
113;4.81;4.81;18;18;18
114;4.81;4.81;18;18;18
115;4.63;4.63;18;18;18
116;4.91;4.91;18;18;18
117;4.63;4.63;18;18;18
118;4.445;4.445;18;18;18
119;5.03;5.03;18;18;18
120;4.645;4.645;18;18;18
121;4.68;4.68;18;18;18
122;4.995;4.995;18;18;18
123;4.88;4.88;18;18;18
124;4.92;4.92;18;18;18
125;5.21;5.21;18;18;18
126;4.75;4.75;18;18;18
127;5.125;5.125;18;18;18
128;4.99;4.99;18;18;18
129;4.97;4.97;18;18;18
130;4.8;4.8;18;18;18
131;4.825;4.825;18;18;18
132;5.02;5.02;18;18;18
133;4.78;4.78;18;18;18
134;4.835;4.835;18;18;18
135;5.01;5.01;18;18;18
136;4.87;4.87;18;18;18
137;4.955;4.955;18;18;18
138;4.965;4.965;18;18;18
139;4.97;4.97;18;18;18
140;4.85;4.85;18;18;18
141;5.02;5.02;18;18;18
142;5.13;5.13;18;18;18
143;5.12;5.12;18;18;18
144;4.98;4.98;18;18;18
145;5.02;5.02;18;18;18
146;5.12;5.12;18;18;18
147;4.87;4.87;18;18;18
148;5.165;5.165;18;18;18
149;4.895;4.895;18;18;18
150;5.0;5.0;18;18;18
151;5.16;5.16;18;18;18
152;5.345;5.345;18;18;18
153;4.795;4.795;19;19;19
154;5.28;5.28;19;19;19
155;5.26;5.26;19;19;19
156;4.93;4.93;19;19;19
157;4.94;4.94;19;19;19
158;4.84;4.84;19;19;19
159;4.85;4.85;19;19;19
160;5.31;5.31;19;19;19
161;5.525;5.525;19;19;19
162;4.745;4.745;19;19;19
163;4.82;4.82;19;19;19
164;5.225;5.225;19;19;19
165;4.94;4.94;19;19;19
166;4.955;4.955;19;19;19
167;4.905;4.905;19;19;19
168;4.87;4.87;19;19;19
169;4.9;4.9;19;19;19
170;4.985;4.985;19;19;19
171;4.945;4.945;19;19;19
172;4.735;4.735;19;19;19
173;4.725;4.725;19;19;19
174;5.055;5.055;19;19;19
175;5.02;5.02;19;19;19
176;4.95;4.95;19;19;19
177;4.85;4.85;19;19;19
178;5.005;5.005;19;19;19
179;5.175;5.175;19;19;19
180;5.375;5.375;19;19;19
181;5.1;5.1;19;19;19
182;5.165;5.165;19;19;19
183;5.08;5.08;19;19;19
184;4.945;4.945;19;19;19
185;4.95;4.95;19;19;19
186;5.07;5.07;19;19;19
187;5.015;5.015;19;19;19
188;4.845;4.845;19;19;19
189;5.035;5.035;19;19;19
190;4.985;4.985;19;19;19
191;4.95;4.95;19;19;19
192;4.955;4.955;19;19;19
193;4.885;4.885;19;19;19
194;4.77;4.77;19;19;19
195;4.97;4.97;19;19;19
196;5.035;5.035;19;19;19
197;4.81;4.81;19;19;19
198;5.24;5.24;19;19;19
199;5.4;5.4;19;19;19
200;5.02;5.02;19;19;19
201;5.105;5.105;19;19;19
202;4.935;4.935;19;19;19
203;5.065;5.065;19;19;19
204;5.015;5.015;19;19;19
205;4.755;4.755;19;19;19
206;5.225;5.225;19;19;19
207;5.1;5.1;19;19;19
208;4.97;4.97;19;19;19
209;4.95;4.95;19;19;19
210;5.145;5.145;19;19;19
211;5.03;5.03;19;19;19
212;5.015;5.015;19;19;19
213;5.225;5.225;19;19;19
214;5.04;5.04;19;19;19
215;4.94;4.94;19;19;19
216;5.09;5.09;19;19;19
217;4.87;4.87;19;19;19
218;4.8;4.8;19;19;19
219;4.985;4.985;19;19;19
220;4.98;4.98;19;19;19
221;4.9;4.9;19;19;19
222;4.895;4.895;19;19;19
223;5.03;5.03;19;19;19
224;5.35;5.35;19;19;19
225;5.055;5.055;19;19;19
226;5.065;5.065;19;19;19
227;5.22;5.22;19;19;19
228;5.26;5.26;19;19;19
229;4.815;4.815;19;19;19
230;5.145;5.145;19;19;19
231;5.0;5.0;19;19;19
232;5.01;5.01;19;19;19
233;4.87;4.87;19;19;19
234;5.015;5.015;19;19;19
235;5.12;5.12;19;19;19
236;4.895;4.895;19;19;19
237;4.86;4.86;19;19;19
238;4.985;4.985;19;19;19
239;4.99;4.99;19;19;19
240;4.94;4.94;19;19;19
241;4.925;4.925;19;19;19
242;5.155;5.155;19;19;19
243;4.945;4.945;19;19;19
244;4.86;4.86;19;19;19
245;5.05;5.05;19;19;19
246;4.99;4.99;19;19;19
247;5.185;5.185;19;19;19
248;4.79;4.79;19;19;19
249;4.79;4.79;19;19;19
250;5.2;5.2;19;19;19
251;5.115;5.115;19;19;19
252;5.02;5.02;19;19;19
253;5.09;5.09;19;19;19
254;5.02;5.02;19;19;19
255;4.96;4.96;19;19;19
256;5.185;5.185;19;19;19
257;5.165;5.165;19;19;19
258;5.055;5.055;19;19;19
259;5.15;5.15;19;19;19
260;4.89;4.89;19;19;19
261;5.085;5.085;19;19;19
262;4.965;4.965;19;19;19
263;5.31;5.31;19;19;19
264;4.94;4.94;19;19;19
265;4.78;4.78;19;19;19
266;4.93;4.93;19;19;19
