145;1.44;9;9
146;1.42;9;9
147;1.36;9;9
148;1.4;9;9
149;1.42;9;9
150;1.42;9;9
151;1.44;9;9
152;1.46;9;9
153;1.48;9;9
154;1.42;9;9
155;1.58;9;9
156;1.42;9;9
157;1.36;9;9
158;1.42;9;9
159;1.38;9;9
160;1.46;9;9
161;1.5;9;9
162;1.44;9;9
163;1.46;9;9
164;1.38;9;9
165;1.44;9;9
166;1.46;9;9
167;1.4;9;9
168;1.42;9;9
169;1.36;9;9
170;1.48;9;9
171;1.48;9;9
172;1.44;9;9
173;1.46;9;9
174;1.38;9;9
175;1.38;9;9
176;1.38;9;9
177;1.48;9;9
178;1.38;9;9
179;1.4;9;9
180;1.36;9;9
181;1.52;9;9
182;1.44;9;9
183;1.5;9;9
184;1.44;9;9
185;1.42;9;9
186;1.46;9;9
187;1.42;9;9
188;1.52;9;9
189;1.4;9;9
190;1.5;9;9
191;1.42;9;9
192;1.42;9;9
193;1.4;9;9
194;1.44;9;9
195;1.6;9;9
196;1.4;9;9
197;1.42;9;9
198;1.48;9;9
199;1.42;9;9
200;1.42;9;9
201;1.42;9;9
202;1.4;9;9
203;1.62;9;9
204;1.42;9;9
205;1.44;9;9
206;1.5;9;9
207;1.5;9;9
208;1.5;9;9
209;1.52;9;9
210;1.44;9;9
211;1.42;9;9
212;1.42;9;9
213;1.46;9;9
214;1.42;9;9
215;1.46;9;9
216;1.44;9;9
217;1.42;9;9
218;1.44;9;9
219;1.4;9;9
220;1.64;21;21
221;1.6;21;21
222;1.58;21;21
223;1.58;21;21
224;1.54;21;21
225;1.56;21;21
226;1.6;21;21
227;1.62;21;21
228;1.58;21;21
229;1.56;21;21
230;1.54;21;21
231;1.58;21;21
232;1.54;21;21
233;1.58;21;21
234;1.54;21;21
235;1.56;21;21
236;1.6;21;21
237;1.54;21;21
238;1.62;21;21
239;1.66;21;21
240;1.66;21;21
241;1.58;21;21
242;1.56;21;21
243;1.66;21;21
244;1.58;21;21
245;1.68;21;21
246;1.64;21;21
247;1.62;21;21
248;1.68;21;21
249;1.64;21;21
250;1.6;21;21
251;1.62;21;21
252;1.7;21;21
253;1.62;21;21
254;1.6;21;21
255;1.68;21;21
256;1.6;21;21
257;1.66;21;21
258;1.64;21;21
259;1.64;21;21
260;1.62;21;21
261;1.56;21;21
262;1.62;21;21
263;1.6;21;21
264;1.66;21;21
265;1.58;21;21
266;1.56;21;21
267;1.64;21;21
268;1.66;21;21
269;1.6;21;21
270;1.7;21;21
271;1.62;21;21
272;1.56;21;21
273;1.56;21;21
274;1.62;21;21
275;1.64;21;21
276;1.6;21;21
277;1.66;21;21
278;1.6;21;21
279;1.78;21;21
280;1.62;21;21
281;1.66;21;21
282;1.6;21;21
283;1.74;21;21
284;1.62;21;21
285;1.56;21;21
286;1.62;21;21
287;1.64;21;21
288;1.64;21;21
289;1.62;21;21
290;1.58;21;21
291;1.56;21;21
292;1.74;21;21
293;1.58;21;21
294;1.66;21;21
295;1.72;21;21
296;1.66;21;21
297;1.72;21;21
298;1.64;21;21
299;1.66;21;21
300;1.6;21;21
301;1.64;21;21
302;1.62;21;21
303;1.58;21;21
304;1.6;21;21
305;1.64;21;21
306;1.6;21;21
307;1.58;21;21
308;1.6;21;21
309;1.68;21;21
310;1.62;21;21
311;1.56;21;21
312;1.68;21;21
313;1.66;21;21
314;1.58;21;21
315;1.6;21;21
316;1.64;21;21
317;1.62;21;21
318;1.64;21;21
319;1.6;21;21
320;1.62;21;21
321;1.58;21;21
322;1.62;21;21
323;1.6;21;21
324;1.62;21;21
325;1.72;21;21
326;1.68;21;21
327;1.64;21;21
328;1.64;21;21
329;1.66;21;21
330;1.62;21;21
331;1.62;21;21
332;1.58;21;21
333;1.7;21;21
334;1.64;21;21
335;1.56;21;21
336;1.64;21;21
337;1.64;21;21
338;1.6;21;21
339;1.6;21;21
340;1.68;21;21
341;1.6;21;21
342;1.6;21;21
343;1.6;21;21
344;1.62;21;21
345;1.6;21;21
346;1.6;21;21
347;1.64;21;21
348;1.64;21;21
349;1.74;21;21
350;1.6;21;21
351;1.64;21;21
352;1.68;21;21
353;1.6;21;21
354;1.6;21;21
355;1.62;21;21
356;1.6;21;21
357;1.64;21;21
358;1.68;21;21
359;1.56;21;21
360;1.64;21;21
361;1.78;21;21
362;1.6;21;21
363;1.62;21;21
364;1.64;21;21
365;1.68;21;21
366;1.68;21;21
367;1.68;21;21
368;1.64;21;21
369;1.68;21;21
370;1.62;21;21
371;1.6;21;21
372;1.62;21;21
373;1.62;21;21
374;1.66;21;21
375;1.62;21;21
376;1.62;21;21
377;1.64;21;21
378;1.58;21;21
379;1.6;21;21
380;1.64;21;21
381;1.6;21;21
382;1.68;21;21
383;1.72;21;21
384;1.66;21;21
385;1.62;21;21
386;1.58;21;21
387;1.62;21;21
388;1.68;21;21
389;1.58;21;21
390;1.62;21;21
391;1.58;21;21
392;1.66;21;21
393;1.6;21;21
394;1.7;21;21
395;1.6;21;21
396;1.62;21;21
397;1.62;21;21
398;1.62;21;21
399;1.62;21;21
400;1.58;21;21
401;1.66;21;21
402;1.66;21;21
403;1.6;21;21
404;1.64;21;21
405;1.64;21;21
406;1.56;21;21
407;1.6;21;21
408;1.6;21;21
409;1.6;21;21
410;1.64;21;21
411;1.7;21;21
412;1.66;21;21
413;1.56;21;21
414;1.62;21;21
415;1.58;21;21
416;1.66;21;21
417;1.64;21;21
418;1.72;21;21
419;1.6;21;21
420;1.64;21;21
421;1.72;21;21
422;1.64;21;21
423;1.58;21;21
424;1.66;21;21
425;1.62;21;21
426;1.6;21;21
427;1.6;21;21
428;1.66;21;21
429;1.72;21;21
430;1.58;21;21
431;1.6;21;21
432;1.7;21;21
433;1.56;21;21
434;1.58;21;21
435;1.64;21;21
436;1.7;21;21
437;1.62;21;21
438;1.62;21;21
439;1.6;21;21
440;1.64;21;21
441;1.64;21;21
442;1.6;21;21
443;1.6;21;21
444;1.74;21;21
445;1.62;21;21
446;1.58;21;21
447;1.64;21;21
448;1.6;21;21
449;1.56;21;21
450;1.6;21;21
451;1.62;21;21
452;1.64;21;21
453;1.64;21;21
454;1.56;21;21
455;1.62;21;21
456;1.64;21;21
457;1.64;21;21
458;1.62;21;21
459;1.6;21;21
460;1.64;21;21
461;1.64;21;21
462;1.56;21;21
463;1.58;21;21
464;1.58;21;21
465;1.56;21;21
466;1.6;21;21
467;1.68;21;21
468;1.66;21;21
469;1.62;21;21
470;1.78;21;21
471;1.74;21;21
472;1.64;21;21
473;1.64;21;21
474;1.72;21;21
475;1.72;21;21
476;1.68;21;21
477;1.68;21;21
478;1.62;21;21
479;1.68;21;21
480;1.64;21;21
481;1.66;21;21
482;1.68;21;21
483;1.64;21;21
484;1.74;21;21
485;1.66;21;21
486;1.72;21;21
487;1.66;21;21
488;1.72;21;21
489;2.02;39;39
490;1.84;39;39
491;1.84;39;39
492;1.82;39;39
493;1.9;39;39
494;1.88;39;39
495;1.82;39;39
496;1.84;39;39
497;1.84;39;39
498;1.8;39;39
499;1.94;39;39
500;1.8;39;39
501;1.86;39;39
502;1.86;39;39
503;1.88;39;39
504;1.84;39;39
505;1.8;39;39
506;1.88;39;39
507;1.88;39;39
508;1.88;39;39
509;1.8;39;39
510;1.82;39;39
511;1.82;39;39
512;1.88;39;39
513;1.86;39;39
514;1.86;39;39
515;1.86;39;39
516;1.9;39;39
517;1.8;39;39
518;1.88;39;39
519;1.82;39;39
520;1.84;39;39
521;1.86;39;39
522;1.94;39;39
523;1.8;39;39
524;1.86;39;39
525;1.84;39;39
526;1.82;39;39
527;1.8;39;39
528;1.92;39;39
529;1.86;39;39
530;1.92;39;39
531;1.86;39;39
532;1.86;39;39
533;1.9;39;39
534;1.84;39;39
535;1.8;39;39
536;1.84;39;39
537;1.86;39;39
538;1.9;39;39
539;1.84;39;39
540;1.88;39;39
541;1.88;39;39
542;1.86;39;39
543;1.88;39;39
544;1.82;39;39
545;1.92;39;39
546;1.84;39;39
547;1.86;39;39
548;1.82;39;39
549;1.92;39;39
550;1.9;39;39
551;1.82;39;39
552;1.9;39;39
553;1.8;39;39
554;1.9;39;39
555;1.8;39;39
556;1.82;39;39
557;1.84;39;39
558;1.84;39;39
559;1.86;39;39
560;1.84;39;39
561;1.96;39;39
562;1.84;39;39
563;1.86;39;39
564;1.84;39;39
565;2.0;39;39
566;1.88;39;39
567;1.88;39;39
568;1.92;39;39
569;2.02;39;39
570;1.84;39;39
571;1.88;39;39
572;1.9;39;39
573;1.92;39;39
574;1.86;39;39
575;1.84;39;39
576;1.94;39;39
577;1.92;39;39
578;1.9;39;39
579;1.92;39;39
580;1.9;39;39
581;1.9;39;39
582;1.86;39;39
583;1.88;39;39
584;1.92;39;39
585;1.94;39;39
586;1.9;39;39
587;1.88;39;39
588;1.96;39;39
589;1.92;39;39
590;1.88;39;39
591;1.86;39;39
592;1.88;39;39
593;1.92;39;39
594;1.94;39;39
595;1.84;39;39
596;1.84;39;39
597;1.88;39;39
598;1.92;39;39
599;1.88;39;39
600;1.88;39;39
601;1.94;39;39
602;1.86;39;39
603;1.88;39;39
604;1.86;39;39
605;1.92;39;39
606;1.88;39;39
607;1.86;39;39
608;1.92;39;39
609;1.84;39;39
610;1.96;39;39
611;1.96;39;39
612;1.98;39;39
613;1.84;39;39
614;1.92;39;39
615;1.9;39;39
616;1.9;39;39
617;1.9;39;39
618;2.0;39;39
619;1.9;39;39
620;1.86;39;39
621;1.86;39;39
622;1.9;39;39
623;1.86;39;39
624;1.86;39;39
625;1.88;39;39
626;1.86;39;39
627;1.96;39;39
628;1.86;39;39
629;1.88;39;39
630;1.94;39;39
631;1.86;39;39
632;1.88;39;39
633;1.84;39;39
634;1.9;39;39
635;1.9;39;39
636;1.88;39;39
637;1.86;39;39
638;1.84;39;39
639;1.86;39;39
640;1.86;39;39
641;1.98;39;39
642;1.86;39;39
643;1.86;39;39
644;1.92;39;39
645;1.9;39;39
646;1.84;39;39
647;1.94;39;39
648;1.9;39;39
649;2.02;39;39
650;1.94;39;39
651;1.86;39;39
652;1.84;39;39
653;1.88;39;39
654;1.86;39;39
655;1.92;39;39
656;1.88;39;39
657;1.88;39;39
658;1.92;39;39
659;1.86;39;39
660;1.92;39;39
661;1.88;39;39
662;1.92;39;39
663;1.92;39;39
664;1.86;39;39
665;1.94;39;39
666;1.92;39;39
667;1.9;39;39
668;1.9;39;39
669;1.92;39;39
670;1.86;39;39
671;1.92;39;39
672;2.0;39;39
673;1.9;39;39
674;1.92;39;39
675;1.94;39;39
676;1.9;39;39
677;2.06;39;39
678;1.88;39;39
679;1.98;39;39
680;1.98;39;39
681;1.94;39;39
682;1.88;39;39
683;1.94;39;39
684;1.92;39;39
685;1.9;39;39
686;1.94;39;39
687;1.96;39;39
688;1.9;39;39
689;1.94;39;39
690;1.88;39;39
691;1.92;39;39
692;2.0;39;39
693;1.86;39;39
694;1.9;39;39
695;1.96;39;39
696;1.96;39;39
697;1.92;39;39
698;1.9;39;39
699;2.04;39;39
700;1.92;39;39
701;1.88;39;39
702;1.92;39;39
703;1.96;39;39
704;1.94;39;39
705;1.92;39;39
706;1.92;39;39
707;1.92;39;39
708;1.88;39;39
709;1.9;39;39
710;1.9;39;39
711;1.94;39;39
712;1.88;39;39
713;1.88;39;39
714;1.88;39;39
715;2.02;39;39
716;1.88;39;39
717;1.96;39;39
718;1.9;39;39
719;1.86;39;39
720;1.94;39;39
721;2.14;39;39
722;1.96;39;39
723;2.02;39;39
724;2.0;39;39
725;1.98;39;39
726;2.04;39;39
727;2.04;39;39
728;1.98;39;39
729;1.98;39;39
730;2.0;39;39
731;1.96;39;39
732;1.98;39;39
733;2.06;39;39
734;2.08;39;39
735;1.96;39;39
736;2.02;39;39
737;2.0;39;39
738;1.98;39;39
739;1.98;39;39
740;1.96;39;39
741;1.98;39;39
742;1.98;39;39
743;2.0;39;39
744;1.98;39;39
745;1.94;39;39
746;2.06;39;39
747;1.98;39;39
748;2.0;39;39
749;2.06;39;39
750;1.96;39;39
751;2.06;39;39
752;2.0;39;39
753;2.0;39;39
754;2.04;39;39
755;2.06;39;39
756;2.02;39;39
757;1.96;39;39
758;2.04;39;39
759;2.08;39;39
760;2.0;39;39
761;2.0;39;39
762;1.98;39;39
763;2.04;39;39
764;2.04;39;39
765;2.0;39;39
766;2.08;39;39
767;2.04;39;39
768;2.04;39;39
769;2.0;39;39
770;2.08;39;39
771;2.02;39;39
772;2.0;39;39
773;1.96;39;39
774;1.96;39;39
775;1.96;39;39
776;1.94;39;39
777;2.04;39;39
778;1.98;39;39
779;1.98;39;39
780;2.0;39;39
781;1.98;39;39
782;1.96;39;39
783;1.96;39;39
784;1.98;39;39
785;1.98;39;39
786;2.0;39;39
787;1.98;39;39
788;2.02;39;39
789;1.98;39;39
790;2.1;39;39
791;2.02;39;39
792;2.0;39;39
793;1.98;39;39
794;1.98;39;39
795;2.02;39;39
796;2.02;39;39
797;2.08;39;39
798;2.02;39;39
799;1.98;39;39
800;2.02;39;39
801;1.98;39;39
802;2.04;39;39
803;2.0;39;39
804;2.02;39;39
805;2.0;39;39
806;2.04;39;39
807;2.04;39;39
808;1.94;39;39
809;2.02;39;39
810;1.96;39;39
811;1.98;39;39
812;1.98;39;39
813;2.0;39;39
814;2.08;39;39
815;1.98;39;39
816;2.0;39;39
817;1.98;39;39
818;2.04;39;39
819;1.96;39;39
820;1.96;39;39
821;1.98;39;39
822;2.0;39;39
823;2.08;39;39
824;1.98;39;39
825;2.02;39;39
826;2.0;39;39
827;1.96;39;39
828;1.96;39;39
829;2.02;39;39
830;2.12;39;39
831;2.06;39;39
832;2.06;39;39
833;2.02;39;39
834;1.94;39;39
835;2.02;39;39
836;2.0;39;39
837;2.08;39;39
838;2.04;39;39
839;1.96;39;39
840;2.0;39;39
841;2.04;39;39
842;2.02;39;39
843;2.0;39;39
844;1.96;39;39
845;1.98;39;39
846;2.02;39;39
847;2.0;39;39
848;1.94;39;39
849;1.96;39;39
850;2.02;39;39
851;2.0;39;39
852;2.0;39;39
853;1.94;39;39
854;2.0;39;39
855;2.02;39;39
856;2.0;39;39
857;2.06;39;39
858;2.08;39;39
859;1.96;39;39
860;2.0;39;39
861;2.04;39;39
862;1.98;39;39
863;1.98;39;39
864;1.96;39;39
865;1.96;39;39
866;1.94;39;39
867;2.02;39;39
868;2.08;39;39
869;2.02;39;39
870;1.98;39;39
871;1.96;39;39
872;2.04;39;39
873;2.0;39;39
874;2.02;39;39
875;1.98;39;39
876;2.02;39;39
877;2.02;39;39
878;2.06;39;39
879;2.02;39;39
880;2.0;39;39
881;1.96;39;39
882;2.06;39;39
883;2.06;39;39
884;1.98;39;39
885;1.98;39;39
886;2.02;39;39
887;2.02;39;39
888;1.98;39;39
889;2.04;39;39
890;2.12;39;39
891;1.98;39;39
892;2.06;39;39
893;1.96;39;39
894;2.1;39;39
895;2.06;39;39
896;2.02;39;39
897;1.98;39;39
898;2.08;39;39
899;1.98;39;39
900;1.98;39;39
901;2.02;39;39
902;1.98;39;39
903;1.98;39;39
904;1.96;39;39
905;1.94;39;39
906;1.98;39;39
907;2.02;39;39
908;1.98;39;39
909;1.96;39;39
910;1.96;39;39
911;1.96;39;39
912;2.0;39;39
913;1.96;39;39
914;2.08;39;39
915;2.06;39;39
916;1.96;39;39
917;2.06;39;39
918;1.98;39;39
919;1.96;39;39
920;2.08;39;39
921;1.94;39;39
922;2.0;39;39
923;2.04;39;39
924;2.08;39;39
925;2.02;39;39
926;1.96;39;39
927;1.98;39;39
928;1.96;39;39
929;2.02;39;39
930;1.96;39;39
931;2.04;39;39
932;1.98;39;39
933;2.0;39;39
934;2.04;39;39
935;1.98;39;39
936;2.02;39;39
937;2.02;39;39
938;2.0;39;39
939;1.98;39;39
940;2.1;39;39
941;2.0;39;39
942;2.04;39;39
943;1.96;39;39
944;1.94;39;39
945;2.02;39;39
946;2.02;39;39
947;1.98;39;39
948;2.02;39;39
949;1.94;39;39
950;2.06;39;39
951;2.0;39;39
952;2.02;39;39
953;1.96;39;39
954;2.08;39;39
955;1.96;39;39
956;2.04;39;39
957;1.96;39;39
958;2.0;39;39
959;1.96;39;39
960;1.96;39;39
961;2.08;39;39
962;2.04;39;39
963;2.02;39;39
964;1.98;39;39
965;1.98;39;39
966;2.02;39;39
967;1.94;39;39
968;2.0;39;39
969;2.1;39;39
970;2.02;39;39
971;1.94;39;39
972;1.98;39;39
973;2.04;39;39
974;2.04;39;39
975;2.06;39;39
976;1.98;39;39
977;1.96;39;39
978;2.06;39;39
979;2.02;39;39
980;2.04;39;39
981;2.02;39;39
982;2.06;39;39
983;2.0;39;39
984;2.0;39;39
985;1.98;39;39
986;2.0;39;39
987;2.0;39;39
988;2.02;39;39
989;2.0;39;39
990;2.06;39;39
991;1.96;39;39
992;1.98;39;39
993;2.02;39;39
994;2.0;39;39
995;1.96;39;39
996;2.02;39;39
997;2.02;39;39
998;1.98;39;39
999;1.96;39;39
1000;2.04;39;39
1001;2.02;39;39
1002;2.04;39;39
1003;2.02;39;39
1004;1.98;39;39
1005;1.98;39;39
1006;1.94;39;39
1007;2.02;39;39
1008;1.98;39;39
1009;1.98;39;39
1010;2.02;39;39
1011;2.0;39;39
1012;1.96;39;39
1013;2.0;39;39
1014;1.96;39;39
1015;1.98;39;39
1016;1.98;39;39
1017;1.94;39;39
1018;1.98;39;39
1019;2.08;39;39
1020;1.96;39;39
1021;2.1;39;39
1022;2.04;39;39
1023;2.02;39;39
1024;1.98;39;39
1025;2.0;39;39
1026;1.94;39;39
1027;2.04;39;39
1028;1.98;39;39
1029;1.96;39;39
1030;1.98;39;39
1031;1.96;39;39
1032;2.02;39;39
1033;1.94;39;39
1034;1.96;39;39
1035;1.98;39;39
1036;2.0;39;39
1037;1.96;39;39
1038;2.02;39;39
1039;2.02;39;39
1040;1.96;39;39
1041;1.96;39;39
1042;2.0;39;39
1043;2.02;39;39
1044;2.02;39;39
1045;1.98;39;39
1046;1.94;39;39
1047;1.98;39;39
1048;2.02;39;39
1049;2.0;39;39
1050;2.02;39;39
1051;2.04;39;39
1052;2.14;39;39
1053;1.96;39;39
1054;2.04;39;39
1055;1.96;39;39
1056;1.98;39;39
1057;1.96;39;39
1058;2.02;39;39
1059;2.04;39;39
1060;1.98;39;39
1061;2.02;39;39
1062;2.0;39;39
1063;2.0;39;39
1064;1.98;39;39
1065;1.94;39;39
1066;1.98;39;39
1067;1.98;39;39
1068;1.98;39;39
1069;2.08;39;39
1070;2.02;39;39
1071;1.96;39;39
1072;1.98;39;39
1073;1.94;39;39
1074;2.02;39;39
1075;2.04;39;39
1076;2.04;39;39
1077;1.94;39;39
1078;2.06;39;39
1079;2.04;39;39
1080;2.02;39;39
1081;2.0;39;39
1082;2.0;39;39
1083;2.04;39;39
1084;1.98;39;39
1085;2.04;39;39
1086;2.04;39;39
1087;1.94;39;39
1088;1.96;39;39
1089;1.98;39;39
1090;2.04;39;39
1091;1.98;39;39
1092;2.02;39;39
1093;2.04;39;39
1094;2.0;39;39
1095;2.02;39;39
1096;2.06;39;39
1097;1.96;39;39
1098;2.02;39;39
1099;1.94;39;39
1100;2.02;39;39
1101;1.96;39;39
1102;2.0;39;39
1103;1.96;39;39
1104;2.0;39;39
1105;1.94;39;39
1106;2.0;39;39
1107;1.96;39;39
1108;1.96;39;39
1109;1.94;39;39
1110;2.0;39;39
1111;2.06;39;39
1112;2.1;39;39
1113;2.04;39;39
1114;1.96;39;39
1115;1.98;39;39
1116;2.08;39;39
1117;2.0;39;39
1118;2.02;39;39
1119;1.98;39;39
1120;2.0;39;39
1121;2.02;39;39
1122;2.0;39;39
1123;1.94;39;39
1124;1.98;39;39
1125;2.0;39;39
1126;2.06;39;39
1127;1.98;39;39
1128;1.98;39;39
1129;2.04;39;39
1130;1.98;39;39
1131;2.02;39;39
1132;1.96;39;39
1133;2.02;39;39
1134;1.96;39;39
1135;2.04;39;39
1136;2.0;39;39
1137;2.0;39;39
1138;1.96;39;39
1139;1.98;39;39
1140;2.04;39;39
1141;1.98;39;39
1142;2.0;39;39
1143;2.02;39;39
1144;1.94;39;39
1145;1.96;39;39
1146;2.08;39;39
1147;1.96;39;39
1148;2.04;39;39
1149;2.02;39;39
1150;2.0;39;39
1151;2.02;39;39
1152;2.0;39;39
1153;2.0;39;39
1154;2.04;39;39
1155;2.02;39;39
1156;2.02;39;39
1157;2.08;39;39
1158;2.02;39;39
1159;2.02;39;39
1160;1.98;39;39
1161;2.04;39;39
1162;2.0;39;39
1163;1.98;39;39
1164;2.02;39;39
1165;2.02;39;39
1166;1.96;39;39
1167;1.96;39;39
1168;1.98;39;39
1169;2.02;39;39
1170;2.0;39;39
1171;2.0;39;39
1172;2.0;39;39
1173;2.16;39;39
1174;1.96;39;39
1175;1.98;39;39
1176;2.08;39;39
1177;2.02;39;39
1178;1.98;39;39
1179;2.04;39;39
1180;2.02;39;39
1181;2.02;39;39
1182;1.98;39;39
1183;2.06;39;39
1184;2.06;39;39
1185;2.0;39;39
1186;2.06;39;39
1187;2.04;39;39
1188;2.06;39;39
1189;1.98;39;39
1190;2.0;39;39
1191;2.0;39;39
1192;2.04;39;39
1193;2.1;39;39
1194;2.1;39;39
1195;2.02;39;39
1196;1.98;39;39
1197;2.02;39;39
1198;2.06;39;39
1199;2.04;39;39
1200;1.98;39;39
1201;2.0;39;39
1202;1.98;39;39
1203;2.0;39;39
1204;2.02;39;39
1205;2.04;39;39
1206;2.08;39;39
1207;1.96;39;39
1208;2.04;39;39
1209;2.06;39;39
1210;1.96;39;39
1211;2.02;39;39
1212;2.0;39;39
1213;2.02;39;39
1214;2.02;39;39
1215;2.04;39;39
1216;2.0;39;39
1217;2.06;39;39
1218;1.96;39;39
1219;1.98;39;39
1220;2.06;39;39
1221;2.02;39;39
1222;2.0;39;39
1223;2.04;39;39
1224;2.0;39;39
1225;2.04;39;39
1226;2.06;39;39
1227;1.98;39;39
1228;2.08;39;39
1229;2.0;39;39
1230;2.04;39;39
1231;2.02;39;39
1232;1.98;39;39
1233;2.0;39;39
1234;2.0;39;39
1235;2.0;39;39
1236;2.02;39;39
1237;1.98;39;39
1238;2.0;39;39
1239;2.08;39;39
1240;1.98;39;39
1241;2.04;39;39
1242;2.02;39;39
1243;2.0;39;39
1244;2.06;39;39
1245;2.14;39;39
1246;2.0;39;39
1247;2.04;39;39
1248;1.98;39;39
1249;2.0;39;39
1250;2.02;39;39
1251;1.98;39;39
1252;2.0;39;39
1253;2.0;39;39
1254;2.02;39;39
1255;1.98;39;39
1256;1.98;39;39
1257;2.0;39;39
1258;2.02;39;39
1259;1.96;39;39
1260;2.0;39;39
1261;1.98;39;39
1262;2.02;39;39
1263;2.04;39;39
1264;2.02;39;39
1265;2.0;39;39
1266;2.02;39;39
1267;2.0;39;39
1268;1.98;39;39
1269;1.98;39;39
1270;2.06;39;39
1271;2.12;39;39
1272;2.0;39;39
1273;2.02;39;39
1274;2.0;39;39
1275;1.98;39;39
1276;2.0;39;39
1277;1.96;39;39
1278;2.12;39;39
1279;2.0;39;39
1280;2.02;39;39
1281;2.0;39;39
1282;2.08;39;39
1283;1.98;39;39
1284;2.06;39;39
1285;2.12;39;39
1286;2.08;39;39
1287;2.04;39;39
1288;2.12;39;39
1289;2.04;39;39
1290;2.04;39;39
1291;2.08;39;39
1292;1.98;39;39
1293;2.1;39;39
1294;2.0;39;39
1295;2.1;39;39
1296;2.04;39;39
1297;2.04;39;39
1298;2.0;39;39
1299;2.02;39;39
1300;2.0;39;39
1301;2.02;39;39
1302;2.12;39;39
1303;2.0;39;39
1304;2.04;39;39
1305;2.1;39;39
1306;2.12;39;39
1307;2.04;39;39
1308;2.12;39;39
1309;2.06;39;39
1310;2.0;39;39
1311;2.04;39;39
1312;2.14;39;39
1313;2.02;39;39
1314;2.04;39;39
1315;2.1;39;39
1316;2.12;39;39
1317;2.06;39;39
1318;2.22;39;39
1319;2.08;39;39
1320;2.1;39;39
1321;2.1;39;39
1322;2.08;39;39
1323;2.0;39;39
1324;2.02;39;39
1325;2.16;39;39
1326;2.18;39;39
1327;2.0;39;39
1328;2.04;39;39
1329;2.06;39;39
1330;2.08;39;39
1331;2.06;39;39
1332;2.1;39;39
1333;2.06;39;39
1334;1.98;39;39
1335;2.04;39;39
1336;1.98;39;39
1337;2.1;39;39
1338;2.0;39;39
1339;2.04;39;39
1340;2.08;39;39
1341;2.06;39;39
1342;2.1;39;39
1343;2.08;39;39
1344;2.04;39;39
1345;2.1;39;39
1346;2.0;39;39
1347;2.0;39;39
1348;2.08;39;39
1349;2.08;39;39
1350;2.04;39;39
1351;2.1;39;39
1352;2.04;39;39
1353;2.06;39;39
1354;2.08;39;39
1355;2.1;39;39
1356;2.1;39;39
1357;2.02;39;39
1358;1.98;39;39
1359;1.98;39;39
1360;2.04;39;39
1361;2.06;39;39
1362;2.08;39;39
1363;2.08;39;39
